MenuID,RestaurantID,ItemName,Description,Price,Category,Availability,ItemType,CreatedDate,ModifiedDate
11957,960,Butter Chicken,Traditional Indian Butter Chicken with rich flavors.,428,Main Course,True,Non-Veg,2022-09-12 18:13:27,2023-10-20 20:26:40
11958,960,Falooda,A popular Indian dish.,220,Beverages,True,Veg,2022-05-07 08:39:14,2023-02-05 13:00:42
11959,960,Seekh Kebab,A popular Indian dish.,164,Appetizers,True,Non-Veg,2023-08-05 09:43:07,2024-06-22 05:46:31
11960,960,Rogan Josh,Classic Rogan Josh with a twist.,108,Main Course,True,Non-Veg,2022-09-10 10:21:41,2024-08-11 13:45:22
11961,960,Palak Paneer,Classic Palak Paneer with a twist.,133,Main Course,True,Veg,2024-02-02 01:15:01,2024-03-10 08:18:40
11962,960,Paneer Butter Masala,Traditional Indian Paneer Butter Masala with rich flavors.,488,Main Course,True,Veg,2023-03-24 20:17:45,2023-10-22 12:44:13
11963,960,Fish Curry,A must-try Fish Curry from India.,365,Main Course,True,Non-Veg,2023-08-09 13:33:12,2024-04-08 08:24:54
11964,960,Thandai,Traditional Indian Thandai with rich flavors.,197,Beverages,True,Veg,2023-09-16 02:30:16,2024-04-25 03:26:39
11965,960,Nimbu Pani,Delicious and authentic Nimbu Pani.,97,Beverages,True,Veg,2022-10-22 00:52:07,2023-08-07 10:07:46
11966,960,Buttermilk,Delicious and authentic Buttermilk.,374,Beverages,True,Veg,2023-01-01 04:01:00,2023-06-11 02:14:47
11967,960,Hara Bhara Kebab,A popular Indian dish.,72,Appetizers,True,Veg,2023-10-13 11:30:09,2024-10-24 14:14:03
11968,960,Pani Puri,Delicious and authentic Pani Puri.,471,Snacks,True,Veg,2024-01-27 09:36:48,2024-04-12 20:50:24
11969,961,Gulab Jamun,A must-try Gulab Jamun from India.,479,Desserts,True,Veg,2023-05-02 07:48:37,2023-05-27 07:06:18
11970,961,Aam Panna,Traditional Indian Aam Panna with rich flavors.,418,Beverages,True,Veg,2022-08-04 13:24:26,2023-03-24 21:10:41
11971,961,Jalebi,A must-try Jalebi from India.,128,Desserts,True,Veg,2022-12-03 11:55:03,2023-03-14 12:05:51
11972,961,Pani Puri,Delicious and authentic Pani Puri.,437,Snacks,True,Veg,2022-04-21 10:01:06,2024-01-02 10:35:57
11973,961,Rogan Josh,Delicious and authentic Rogan Josh.,374,Main Course,True,Non-Veg,2023-04-07 13:16:41,2024-07-05 04:31:12
11974,961,Paneer Tikka,A popular Indian dish.,188,Appetizers,True,Veg,2022-11-15 05:13:35,2023-07-17 11:28:56
11975,961,Sandesh,A must-try Sandesh from India.,327,Desserts,True,Veg,2023-05-13 09:56:10,2023-11-23 06:35:36
11976,961,Dhokla,Delicious and authentic Dhokla.,352,Snacks,True,Veg,2023-11-07 03:15:57,2024-07-22 13:17:08
11977,961,Fish Curry,Delicious and authentic Fish Curry.,481,Main Course,True,Non-Veg,2023-07-17 21:00:56,2024-01-19 00:30:36
11978,961,Pakora,Classic Pakora with a twist.,349,Snacks,True,Veg,2022-11-13 19:31:38,2023-02-18 08:51:07
11979,961,Aloo Chaat,Traditional Indian Aloo Chaat with rich flavors.,426,Snacks,True,Veg,2022-08-03 15:56:27,2022-12-07 22:27:02
11980,962,Nimbu Pani,Traditional Indian Nimbu Pani with rich flavors.,200,Beverages,True,Veg,2023-09-08 14:26:04,2023-09-30 18:42:03
11981,962,Masala Chai,Traditional Indian Masala Chai with rich flavors.,300,Beverages,True,Veg,2024-02-12 04:53:09,2024-11-18 19:31:31
11982,962,Kulfi,A popular Indian dish.,397,Desserts,True,Veg,2022-10-03 00:00:54,2022-12-27 07:43:06
11983,962,Seekh Kebab,Traditional Indian Seekh Kebab with rich flavors.,260,Appetizers,True,Non-Veg,2022-06-16 06:05:41,2023-03-16 12:49:42
11984,962,Fish Curry,Traditional Indian Fish Curry with rich flavors.,350,Main Course,True,Non-Veg,2022-07-27 19:09:06,2024-12-30 20:10:43
11985,962,Fish Fry,A must-try Fish Fry from India.,216,Appetizers,True,Non-Veg,2023-09-02 00:45:21,2024-01-08 11:38:03
11986,962,Hara Bhara Kebab,Traditional Indian Hara Bhara Kebab with rich flavors.,298,Appetizers,True,Veg,2023-01-28 23:15:28,2024-08-10 16:33:19
11987,962,Peda,Delicious and authentic Peda.,458,Desserts,True,Veg,2022-12-17 09:55:41,2024-12-26 18:03:40
11988,962,Ras Malai,A popular Indian dish.,212,Desserts,True,Veg,2022-07-01 05:14:04,2024-07-07 08:43:00
11989,962,Mutton Curry,Classic Mutton Curry with a twist.,323,Main Course,True,Non-Veg,2022-04-22 00:06:18,2023-04-10 22:39:13
11990,962,Fruit Juice,A must-try Fruit Juice from India.,212,Beverages,True,Veg,2022-09-19 00:36:47,2024-07-15 19:55:43
11991,962,Chicken Wings,Classic Chicken Wings with a twist.,167,Appetizers,True,Non-Veg,2023-01-10 06:48:59,2024-05-29 12:22:53
11992,962,Aloo Tikki,Delicious and authentic Aloo Tikki.,293,Appetizers,True,Veg,2022-08-13 11:37:48,2024-08-02 02:03:32
11993,962,Pakora,A popular Indian dish.,89,Snacks,True,Veg,2024-01-14 07:14:23,2024-03-03 19:10:21
11994,963,Bhel Puri,A popular Indian dish.,447,Snacks,True,Veg,2023-10-22 11:22:12,2024-12-21 00:08:48
11995,963,Falooda,Classic Falooda with a twist.,305,Beverages,True,Veg,2022-07-16 13:35:15,2022-12-08 12:03:11
11996,963,Kulfi,Classic Kulfi with a twist.,162,Desserts,True,Veg,2023-08-31 10:30:14,2024-11-08 05:21:33
11997,963,Vada Pav,A must-try Vada Pav from India.,298,Snacks,True,Veg,2022-07-25 14:31:49,2022-10-27 06:50:02
11998,963,Nimbu Pani,A must-try Nimbu Pani from India.,427,Beverages,True,Veg,2023-05-14 22:26:05,2024-08-11 21:08:43
11999,963,Spring Rolls,Traditional Indian Spring Rolls with rich flavors.,477,Appetizers,True,Veg,2022-07-27 05:28:16,2023-05-13 12:33:23
12000,963,Dal Makhani,Traditional Indian Dal Makhani with rich flavors.,109,Main Course,True,Veg,2023-05-31 01:53:27,2023-10-24 19:57:39
12001,963,Rogan Josh,Delicious and authentic Rogan Josh.,416,Main Course,True,Non-Veg,2022-10-01 14:32:08,2023-10-05 01:00:20
12002,963,Mutton Curry,A popular Indian dish.,190,Main Course,True,Non-Veg,2023-10-29 12:05:12,2025-03-03 19:29:19
12003,963,Chicken Tikka,Traditional Indian Chicken Tikka with rich flavors.,293,Appetizers,True,Non-Veg,2023-10-08 06:19:47,2024-06-23 01:56:56
12004,963,Chole Bhature,A must-try Chole Bhature from India.,124,Main Course,True,Veg,2023-02-23 04:53:59,2024-12-16 04:39:45
12005,964,Fruit Juice,Delicious and authentic Fruit Juice.,356,Beverages,True,Veg,2023-02-17 13:44:40,2024-06-19 22:49:31
12006,964,Coconut Water,A popular Indian dish.,471,Beverages,True,Veg,2023-04-05 22:34:44,2023-10-21 05:29:45
12007,964,Masala Chai,Delicious and authentic Masala Chai.,488,Beverages,True,Veg,2023-12-17 20:34:18,2024-01-26 08:34:24
12008,964,Cold Coffee,A popular Indian dish.,170,Beverages,True,Veg,2023-02-08 08:01:17,2023-05-08 05:21:39
12009,964,Aloo Chaat,Classic Aloo Chaat with a twist.,389,Snacks,True,Veg,2022-11-14 04:59:14,2023-03-19 21:42:19
12010,964,Sev Puri,A must-try Sev Puri from India.,157,Snacks,True,Veg,2022-12-31 05:17:33,2024-04-11 17:35:20
12011,964,Rogan Josh,A popular Indian dish.,99,Main Course,True,Non-Veg,2022-11-01 10:11:55,2025-03-01 20:30:16
12012,964,Chicken Wings,Traditional Indian Chicken Wings with rich flavors.,321,Appetizers,True,Non-Veg,2023-08-28 03:27:10,2024-07-22 11:12:49
12013,964,Malai Kofta,Traditional Indian Malai Kofta with rich flavors.,232,Main Course,True,Veg,2022-05-24 19:50:27,2024-04-30 10:49:20
12014,964,Pani Puri,A must-try Pani Puri from India.,165,Snacks,True,Veg,2023-01-11 15:53:42,2024-08-07 02:47:25
12015,965,Chicken Wings,Classic Chicken Wings with a twist.,193,Appetizers,True,Non-Veg,2022-04-11 17:19:56,2023-04-22 06:28:39
12016,965,Rasgulla,Delicious and authentic Rasgulla.,335,Desserts,True,Veg,2022-12-07 04:07:46,2024-07-22 10:33:21
12017,965,Dhokla,Classic Dhokla with a twist.,338,Snacks,True,Veg,2022-11-18 11:52:36,2023-04-22 07:33:16
12018,965,Dabeli,Delicious and authentic Dabeli.,320,Snacks,True,Veg,2022-04-12 13:56:08,2023-10-23 08:52:44
12019,965,Paneer Tikka,Classic Paneer Tikka with a twist.,367,Appetizers,True,Veg,2023-01-31 18:09:28,2023-08-16 10:22:01
12020,965,Kheer,Classic Kheer with a twist.,111,Desserts,True,Veg,2024-01-08 11:53:36,2024-03-28 11:10:06
12021,965,Thandai,A popular Indian dish.,196,Beverages,True,Veg,2022-10-02 17:28:34,2023-12-20 02:19:05
12022,965,Butter Chicken,A must-try Butter Chicken from India.,180,Main Course,True,Non-Veg,2023-12-09 17:16:49,2024-02-22 07:33:22
12023,965,Chole Bhature,Classic Chole Bhature with a twist.,431,Main Course,True,Veg,2022-04-24 05:52:31,2024-06-09 22:14:10
12024,965,Ras Malai,A popular Indian dish.,465,Desserts,True,Veg,2023-12-21 04:19:30,2024-12-12 17:16:26
12025,965,Jalebi,A popular Indian dish.,195,Desserts,True,Veg,2022-12-08 23:50:14,2023-12-22 08:25:16
12026,966,Lassi,Classic Lassi with a twist.,277,Beverages,True,Veg,2023-08-26 07:54:36,2024-11-04 06:41:39
12027,966,Butter Chicken,Traditional Indian Butter Chicken with rich flavors.,75,Main Course,True,Non-Veg,2024-02-17 04:21:53,2024-09-18 17:42:34
12028,966,Vada Pav,A popular Indian dish.,199,Snacks,True,Veg,2022-08-29 04:17:49,2023-03-08 02:43:15
12029,966,Biryani,A popular Indian dish.,473,Main Course,True,Non-Veg,2023-01-09 12:55:31,2024-08-02 00:26:47
12030,966,Samosa,Classic Samosa with a twist.,380,Appetizers,True,Veg,2023-04-14 22:13:17,2023-06-25 18:23:41
12031,966,Seekh Kebab,A popular Indian dish.,107,Appetizers,True,Non-Veg,2023-05-21 20:04:51,2025-01-07 04:03:08
12032,966,Cold Coffee,A popular Indian dish.,118,Beverages,True,Veg,2023-07-02 22:33:53,2024-10-03 18:05:44
12033,966,Jalebi,Delicious and authentic Jalebi.,386,Desserts,True,Veg,2023-03-14 00:45:59,2024-06-21 19:58:20
12034,966,Sev Puri,A popular Indian dish.,206,Snacks,True,Veg,2023-05-27 05:16:20,2023-09-06 18:15:21
12035,966,Mysore Pak,Classic Mysore Pak with a twist.,172,Desserts,True,Veg,2023-02-11 19:54:00,2023-09-17 10:31:56
12036,966,Pav Bhaji,A must-try Pav Bhaji from India.,110,Snacks,True,Veg,2022-11-12 00:49:25,2023-04-28 05:35:37
12037,966,Paneer Butter Masala,A popular Indian dish.,237,Main Course,True,Veg,2022-12-20 22:10:23,2023-01-20 16:24:58
12038,966,Falooda,Classic Falooda with a twist.,351,Beverages,True,Veg,2023-03-05 23:18:23,2024-03-08 22:42:25
12039,966,Masala Chai,A popular Indian dish.,205,Beverages,True,Veg,2022-09-09 16:18:22,2025-01-27 13:04:17
12040,967,Dabeli,A popular Indian dish.,291,Snacks,True,Veg,2023-06-12 10:44:02,2023-08-19 21:05:21
12041,967,Biryani,Traditional Indian Biryani with rich flavors.,383,Main Course,True,Non-Veg,2022-04-23 02:47:25,2023-05-06 04:07:26
12042,967,Dhokla,A popular Indian dish.,69,Snacks,True,Veg,2022-07-30 17:00:00,2024-07-21 02:32:01
12043,967,Aam Panna,Classic Aam Panna with a twist.,348,Beverages,True,Veg,2022-07-28 16:25:48,2023-08-31 07:34:46
12044,967,Spring Rolls,A popular Indian dish.,467,Appetizers,True,Veg,2022-10-23 13:38:18,2023-02-18 02:19:59
12045,967,Vada Pav,Delicious and authentic Vada Pav.,96,Snacks,True,Veg,2023-10-18 22:12:00,2024-10-11 00:59:55
12046,967,Sev Puri,A must-try Sev Puri from India.,309,Snacks,True,Veg,2024-01-08 02:30:59,2024-10-03 15:31:59
12047,967,Bhel Puri,A must-try Bhel Puri from India.,257,Snacks,True,Veg,2023-07-31 15:26:57,2025-01-08 13:02:45
12048,967,Gulab Jamun,Delicious and authentic Gulab Jamun.,500,Desserts,True,Veg,2022-06-10 17:31:46,2024-12-11 14:09:22
12049,967,Pav Bhaji,Delicious and authentic Pav Bhaji.,240,Snacks,True,Veg,2023-04-04 13:28:26,2024-12-06 01:09:23
12050,968,Gulab Jamun,A popular Indian dish.,288,Desserts,True,Veg,2022-04-13 07:10:39,2022-05-14 06:29:27
12051,968,Aam Panna,Delicious and authentic Aam Panna.,109,Beverages,True,Veg,2022-07-24 07:28:13,2024-08-03 16:50:57
12052,968,Chole Bhature,Delicious and authentic Chole Bhature.,249,Main Course,True,Veg,2023-01-19 11:33:13,2024-08-23 00:38:06
12053,968,Rogan Josh,A must-try Rogan Josh from India.,238,Main Course,True,Non-Veg,2022-10-25 21:02:17,2024-05-18 20:36:40
12054,968,Samosa,Delicious and authentic Samosa.,59,Appetizers,True,Veg,2023-08-27 06:33:32,2023-10-10 12:19:05
12055,968,Palak Paneer,A must-try Palak Paneer from India.,434,Main Course,True,Veg,2024-02-02 23:48:43,2024-11-25 00:57:13
12056,968,Dhokla,A must-try Dhokla from India.,490,Snacks,True,Veg,2023-10-04 20:25:40,2023-10-06 09:18:01
12057,968,Jalebi,Classic Jalebi with a twist.,448,Desserts,True,Veg,2023-11-11 02:51:12,2025-02-04 10:31:41
12058,968,Cold Coffee,Classic Cold Coffee with a twist.,188,Beverages,True,Veg,2022-06-14 17:31:10,2024-11-08 21:55:27
12059,968,Lassi,Classic Lassi with a twist.,187,Beverages,True,Veg,2022-10-10 13:01:30,2024-12-29 19:36:45
12060,968,Peda,Delicious and authentic Peda.,493,Desserts,True,Veg,2022-07-04 23:12:11,2023-03-09 15:40:03
12061,968,Masala Chai,A popular Indian dish.,104,Beverages,True,Veg,2022-10-06 03:01:39,2023-01-26 21:35:18
12062,969,Bhel Puri,Classic Bhel Puri with a twist.,131,Snacks,True,Veg,2023-03-26 11:34:44,2024-09-07 19:05:07
12063,969,Palak Paneer,A popular Indian dish.,486,Main Course,True,Veg,2023-12-30 10:01:03,2025-02-06 16:57:08
12064,969,Nimbu Pani,Traditional Indian Nimbu Pani with rich flavors.,472,Beverages,True,Veg,2022-09-25 17:16:24,2023-10-10 05:35:37
12065,969,Paneer Tikka,A popular Indian dish.,355,Appetizers,True,Veg,2023-06-16 20:35:57,2025-02-22 21:44:05
12066,969,Pav Bhaji,A popular Indian dish.,436,Snacks,True,Veg,2024-02-05 00:16:19,2024-12-02 02:44:40
12067,969,Samosa,A popular Indian dish.,244,Appetizers,True,Veg,2023-01-25 21:32:40,2024-10-19 12:17:01
12068,969,Chole Bhature,A must-try Chole Bhature from India.,62,Main Course,True,Veg,2022-12-21 01:22:18,2025-02-07 12:32:18
12069,969,Gulab Jamun,A must-try Gulab Jamun from India.,450,Desserts,True,Veg,2023-10-21 13:22:11,2023-11-11 16:28:52
12070,969,Fruit Juice,Classic Fruit Juice with a twist.,420,Beverages,True,Veg,2024-01-04 06:30:19,2024-07-04 20:37:38
12071,969,Rogan Josh,A popular Indian dish.,492,Main Course,True,Non-Veg,2022-10-20 14:52:18,2024-07-22 23:41:10
12072,969,Fish Curry,A popular Indian dish.,216,Main Course,True,Non-Veg,2022-05-25 01:49:31,2023-10-12 01:23:15
12073,970,Coconut Water,Traditional Indian Coconut Water with rich flavors.,303,Beverages,True,Veg,2022-11-12 09:12:58,2024-10-10 02:39:18
12074,970,Cold Coffee,Delicious and authentic Cold Coffee.,271,Beverages,True,Veg,2022-12-31 03:45:18,2024-05-04 01:05:24
12075,970,Bhel Puri,Traditional Indian Bhel Puri with rich flavors.,239,Snacks,True,Veg,2023-01-12 15:45:17,2023-11-17 02:16:13
12076,970,Sandesh,Delicious and authentic Sandesh.,155,Desserts,True,Veg,2022-10-19 19:52:39,2022-11-21 22:43:13
12077,970,Fruit Juice,A popular Indian dish.,476,Beverages,True,Veg,2023-04-09 11:45:05,2023-10-21 06:34:49
12078,970,Malai Kofta,A popular Indian dish.,180,Main Course,True,Veg,2023-08-24 15:50:19,2025-01-21 16:12:12
12079,970,Aam Panna,A must-try Aam Panna from India.,493,Beverages,True,Veg,2022-07-16 15:14:20,2024-04-07 15:45:29
12080,970,Nimbu Pani,A popular Indian dish.,259,Beverages,True,Veg,2023-05-25 05:15:40,2024-02-14 09:00:33
12081,970,Lassi,A must-try Lassi from India.,205,Beverages,True,Veg,2022-12-18 07:53:58,2024-01-22 07:12:16
12082,970,Falooda,Delicious and authentic Falooda.,192,Beverages,True,Veg,2023-03-09 05:17:32,2024-04-16 10:04:22
12083,970,Ras Malai,A popular Indian dish.,437,Desserts,True,Veg,2023-07-31 07:37:12,2023-12-20 11:16:41
12084,970,Biryani,A popular Indian dish.,404,Main Course,True,Non-Veg,2023-12-11 16:05:36,2024-10-02 09:31:57
12085,971,Sandesh,A must-try Sandesh from India.,183,Desserts,True,Veg,2023-05-18 13:58:22,2023-09-25 00:08:33
12086,971,Rogan Josh,Traditional Indian Rogan Josh with rich flavors.,359,Main Course,True,Non-Veg,2023-12-02 05:56:38,2024-10-21 12:06:59
12087,971,Thandai,Delicious and authentic Thandai.,242,Beverages,True,Veg,2023-04-04 00:08:20,2024-10-15 11:46:35
12088,971,Jalebi,A must-try Jalebi from India.,92,Desserts,True,Veg,2024-01-11 16:18:41,2024-04-30 07:17:51
12089,971,Kachori,Delicious and authentic Kachori.,405,Snacks,True,Veg,2022-10-23 20:30:50,2023-07-12 18:14:54
12090,971,Biryani,Classic Biryani with a twist.,368,Main Course,True,Non-Veg,2022-04-18 22:41:45,2024-12-25 12:45:19
12091,971,Cold Coffee,Delicious and authentic Cold Coffee.,105,Beverages,True,Veg,2022-07-09 03:02:42,2024-01-19 14:14:33
12092,971,Masala Chai,Delicious and authentic Masala Chai.,228,Beverages,True,Veg,2023-05-17 06:45:12,2023-10-21 00:17:16
12093,971,Coconut Water,A popular Indian dish.,339,Beverages,True,Veg,2023-02-16 00:27:00,2024-05-31 11:10:38
12094,971,Dhokla,A popular Indian dish.,97,Snacks,True,Veg,2022-10-10 02:43:09,2024-06-27 18:44:01
12095,972,Kulfi,A popular Indian dish.,180,Desserts,True,Veg,2022-06-07 01:21:16,2024-06-09 16:24:16
12096,972,Paneer Tikka,Traditional Indian Paneer Tikka with rich flavors.,61,Appetizers,True,Veg,2023-01-05 00:31:22,2024-05-05 12:29:50
12097,972,Jalebi,A must-try Jalebi from India.,362,Desserts,True,Veg,2023-12-03 21:36:29,2024-08-25 13:05:49
12098,972,Chicken Wings,A must-try Chicken Wings from India.,478,Appetizers,True,Non-Veg,2023-09-10 01:57:22,2024-11-01 21:28:43
12099,972,Pav Bhaji,Classic Pav Bhaji with a twist.,461,Snacks,True,Veg,2022-09-12 17:32:38,2025-01-04 14:55:18
12100,972,Vada Pav,Traditional Indian Vada Pav with rich flavors.,319,Snacks,True,Veg,2023-02-20 16:54:11,2023-10-30 16:10:32
12101,972,Ras Malai,Classic Ras Malai with a twist.,380,Desserts,True,Veg,2022-08-11 00:59:07,2022-12-21 17:30:37
12102,972,Palak Paneer,Traditional Indian Palak Paneer with rich flavors.,214,Main Course,True,Veg,2023-03-31 23:18:46,2023-05-06 02:15:42
12103,972,Peda,A must-try Peda from India.,241,Desserts,True,Veg,2024-01-12 09:03:24,2024-09-07 04:04:23
12104,972,Sev Puri,Classic Sev Puri with a twist.,339,Snacks,True,Veg,2022-11-28 06:03:12,2023-01-18 23:59:47
12105,973,Fruit Juice,A popular Indian dish.,228,Beverages,True,Veg,2022-10-30 21:50:39,2023-07-25 12:26:37
12106,973,Kheer,Classic Kheer with a twist.,381,Desserts,True,Veg,2022-05-18 06:41:38,2022-05-26 10:32:17
12107,973,Fish Fry,A popular Indian dish.,246,Appetizers,True,Non-Veg,2023-04-04 01:30:44,2024-05-19 10:51:29
12108,973,Pani Puri,A must-try Pani Puri from India.,217,Snacks,True,Veg,2023-04-20 00:15:47,2023-08-02 18:56:59
12109,973,Thandai,Traditional Indian Thandai with rich flavors.,349,Beverages,True,Veg,2024-01-26 00:37:19,2024-04-15 06:52:53
12110,973,Coconut Water,Delicious and authentic Coconut Water.,463,Beverages,True,Veg,2023-03-17 09:50:51,2024-06-16 16:23:20
12111,973,Aam Panna,A must-try Aam Panna from India.,142,Beverages,True,Veg,2023-03-28 06:06:46,2023-08-16 01:52:26
12112,973,Jalebi,Delicious and authentic Jalebi.,438,Desserts,True,Veg,2023-01-14 01:37:11,2024-05-16 17:05:06
12113,973,Bhel Puri,Traditional Indian Bhel Puri with rich flavors.,321,Snacks,True,Veg,2022-05-09 18:19:21,2024-07-21 22:11:51
12114,973,Chicken Wings,A must-try Chicken Wings from India.,274,Appetizers,True,Non-Veg,2024-02-14 06:49:57,2024-10-10 09:41:39
12115,973,Aloo Chaat,Traditional Indian Aloo Chaat with rich flavors.,241,Snacks,True,Veg,2022-10-27 21:35:59,2022-12-14 22:08:44
12116,973,Paneer Tikka,Classic Paneer Tikka with a twist.,163,Appetizers,True,Veg,2023-09-30 17:01:18,2024-04-05 02:02:12
12117,973,Biryani,A must-try Biryani from India.,296,Main Course,True,Non-Veg,2023-12-13 08:25:20,2024-07-28 12:50:37
12118,973,Prawn Skewers,Classic Prawn Skewers with a twist.,353,Appetizers,True,Non-Veg,2023-08-10 13:15:26,2025-01-26 14:46:44
12119,973,Malai Kofta,Traditional Indian Malai Kofta with rich flavors.,137,Main Course,True,Veg,2023-09-21 22:08:14,2025-01-30 19:04:10
12120,974,Lassi,Delicious and authentic Lassi.,499,Beverages,True,Veg,2023-06-30 10:12:16,2024-01-28 22:06:25
12121,974,Chicken Tikka,Classic Chicken Tikka with a twist.,455,Appetizers,True,Non-Veg,2022-05-22 15:41:31,2025-01-30 19:34:31
12122,974,Sandesh,A must-try Sandesh from India.,147,Desserts,True,Veg,2023-11-04 06:20:18,2024-08-08 15:51:30
12123,974,Rasgulla,Classic Rasgulla with a twist.,483,Desserts,True,Veg,2023-01-30 03:40:41,2025-03-01 09:27:29
12124,974,Coconut Water,A must-try Coconut Water from India.,78,Beverages,True,Veg,2023-08-12 06:54:54,2024-12-22 05:23:21
12125,974,Jalebi,A popular Indian dish.,71,Desserts,True,Veg,2023-12-22 02:51:11,2024-04-02 00:36:52
12126,974,Vada Pav,A must-try Vada Pav from India.,89,Snacks,True,Veg,2022-04-19 16:16:02,2024-12-03 01:56:53
12127,974,Butter Chicken,Delicious and authentic Butter Chicken.,197,Main Course,True,Non-Veg,2023-01-05 13:05:40,2023-07-12 18:38:38
12128,974,Gajar Halwa,Traditional Indian Gajar Halwa with rich flavors.,454,Desserts,True,Veg,2022-09-16 07:14:23,2023-12-17 06:10:27
12129,974,Prawn Skewers,A must-try Prawn Skewers from India.,130,Appetizers,True,Non-Veg,2022-05-08 02:31:53,2023-05-24 23:53:10
12130,974,Pakora,Delicious and authentic Pakora.,386,Snacks,True,Veg,2022-05-09 15:57:20,2023-01-14 01:25:22
